,代码,名称,最新价,股数
3338,002096,易普力,11.82,2155.3900000000003
3339,300426,唐德影视,7.27,20.16
3340,832175,东方碳素,8.17,0.0
3341,600488,津药药业,3.63,408.02
3342,000517,荣安地产,2.72,644.27
3343,600177,雅戈尔,7.25,21327.319999999996
3344,301103,何氏眼科,22.65,925.9200000000001
3345,600518,ST康美,1.81,0.0
3346,300357,我武生物,21.71,1755.74
3347,002898,赛隆药业,9.04,0.0
3348,300548,博创科技,20.79,993.22
3349,002095,生 意 宝,12.65,100.51
3350,603289,泰瑞机器,8.13,0.0
3351,002127,南极电商,2.71,0.0
3352,301355,南王科技,9.93,0.0
3353,300173,福能东方,3.61,0.0
3354,002613,北玻股份,3.61,0.0
3355,603429,集友股份,4.51,0.0
3356,301230,泓博医药,30.66,241.35999999999999
3357,605268,王力安防,7.21,0.0
3358,300804,广康生化,21.61,114.84
3359,601010,文峰股份,1.8,0.0
3360,000507,珠海港,4.5,0.0
3361,688265,南模生物,21.59,108.36999999999999
3362,300971,博亚精工,17.08,0.0
3363,838837,XD华原股,5.39,0.0
3364,002412,汉森制药,5.39,223.54
3365,000912,泸天化,3.59,0.0
3366,002946,新乳业,9.87,964.0200000000002
3367,002578,闽发铝业,2.69,0.0
3368,300849,锦盛新材,12.55,0.0
3369,300292,吴通控股,3.58,1401.6
3370,300211,亿通科技,5.37,0.0
3371,688739,成大生物,25.91,0.0
3372,600938,中国海油,30.37,49671.40999999998
3373,000779,甘咨询,7.14,466.2
3374,002416,爱施德,9.81,1039.73
3375,002025,航天电器,49.03,7242.150000000003
3376,301137,哈焊华通,14.26,0.0
3377,600088,中视传媒,16.92,0.0
3378,603123,翠微股份,6.23,375.84000000000003
3379,300893,松原股份,29.37,358.71999999999986
3380,300287,飞利信,1.78,0.0
3381,002492,恒基达鑫,4.45,236.64
3382,688022,瀚川智能,14.23,137.94
3383,603530,神马电力,28.46,269.96
3384,600328,中盐化工,7.11,381.73
3385,688553,汇宇制药-W,13.33,742.85
3386,002365,永安药业,7.1,0.0
3387,601006,大秦铁路,7.09,83567.99999999994
3388,600468,百利电气,4.43,0.0
3389,688089,嘉必优,14.15,578.4899999999999
3390,001230,劲旅环境,14.15,0.0
3391,000629,钒钛股份,2.65,5352.03
3392,000509,华塑控股,2.65,0.0
3393,600419,天润乳业,8.83,879.0899999999999
3394,301005,超捷股份,24.72,1170.51
3395,002902,铭普光磁,22.05,0.0
3396,002090,金智科技,8.82,1.85
3397,002242,九阳股份,11.45,0.0
3398,000059,华锦股份,4.39,3587.0300000000007
3399,300459,汤姆猫,3.5,6696.960000000001
3400,300176,派生科技,4.37,0.0
3401,600099,林海股份,6.99,0.0
3402,000975,银泰黄金,16.6,76258.87999999993
3403,300636,同和药业,10.48,467.6
3404,003018,金富科技,7.86,0.0
3405,600141,兴发集团,20.93,1445.7899999999997
3406,003011,海象新材,13.94,0.0
3407,836547,无锡晶海,13.93,44.52
3408,600132,重庆啤酒,67.88,1699.98
3409,688690,纳微科技,18.27,1130.84
3410,002496,辉丰股份,2.61,0.0
3411,300644,南京聚隆,20.87,0.0
3412,002896,中大力德,29.55,1878.9899999999998
3413,300345,华民股份,6.08,1488.63
3414,002117,东港股份,6.94,1.8
3415,002478,常宝股份,5.2,2449.7200000000003
3416,000504,南华生物,6.93,0.0
3417,871970,大禹生物,6.06,240.0
3418,831370,新安洁,1.73,0.0
3419,002883,中设股份,8.65,15.63
3420,301205,联特科技,71.73,435.47999999999996
3421,301048,金鹰重工,8.64,71.1
3422,300990,同飞股份,31.93,214.26
3423,000949,新乡化纤,3.45,119.52000000000001
3424,601199,江南水务,5.17,0.0
3425,603338,浙江鼎力,60.2,6299.649999999998
3426,600679,上海凤凰,8.6,0.0
3427,600251,冠农股份,7.74,0.0
3428,002445,中南文化,1.72,0.0
3429,600288,大恒科技,6.87,529.89
3430,688236,春立医疗,15.45,1867.33
3431,002818,富森美,12.87,516.5400000000001
3432,688479,友车科技,15.43,74.16
3433,603016,新宏泰,16.28,0.0
3434,002644,佛慈制药,6.85,140.64
3435,600356,恒丰纸业,5.99,0.0
3436,688032,禾迈股份,197.57,849.64
3437,301373,凌玮科技,23.92,0.0
3438,600549,厦门钨业,17.93,3789.5299999999997
3439,600218,全柴动力,6.83,0.0
3440,300288,朗玛信息,11.09,0.0
3441,832662,方盛股份,9.38,89.98
3442,300859,西域旅游,28.96,79.38
3443,600409,三友化工,5.11,3917.2799999999997
3444,300541,先进数通,8.51,0.0
3445,002318,久立特材,23.82,21395.430000000004
3446,002687,乔治白,4.25,1378.18
3447,002165,红 宝 丽,3.4,12.26
3448,002238,天威视讯,8.49,0.0
3449,300466,赛摩智能,5.94,0.0
3450,301203,国泰环保,28.85,0.0
3451,000877,天山股份,5.09,1424.9900000000002
3452,002659,凯文教育,3.39,3743.34
3453,603093,南华期货,9.32,367.43
3454,300575,中旗股份,5.93,2856.8
3455,002301,齐心集团,5.08,26.5
3456,603859,DR能科科,22.84,1160.91
3457,601225,陕西煤业,27.06,66563.0600000001
3458,000029,深深房Ａ,10.99,0.0
3459,002777,久远银海,16.06,3539.2000000000003
3460,600715,*ST文投,1.69,0.0
3461,600582,天地科技,6.76,20757.350000000002
3462,600255,鑫科材料,1.69,0.0
3463,300536,*ST农尚,8.44,11.84
3464,300645,正元智慧,10.97,0.0
3465,688531,日联科技,46.4,105.43
3466,301138,华研精机,21.93,0.0
3467,301520,万邦医药,44.7,214.58999999999997
3468,603238,诺邦股份,10.12,237.09999999999997
3469,601339,百隆东方,5.06,8908.68
3470,300653,正海生物,21.92,139.49
3471,002736,国信证券,9.27,3488.35
3472,300730,科创信息,8.42,0.0
3473,601686,友发集团,5.05,910.98
3474,000788,北大医药,5.05,0.0
3475,003005,竞业达,21.87,50.11
3476,603102,百合股份,31.09,18.88
3477,600152,维科技术,5.03,0.0
3478,002893,京能热力,10.05,38.4
3479,603808,歌力思,6.68,698.96
3480,002400,省广集团,5.01,620.5
3481,002233,塔牌集团,6.68,1599.6299999999999
3482,603081,大丰实业,10.01,4.92
3483,600012,皖通高速,13.33,3101.03
3484,300471,厚普股份,8.33,15.4
3485,301279,金道科技,16.64,0.0
3486,300587,天铁股份,4.16,93.1
3487,000782,美达股份,4.16,0.0
3488,000541,佛山照明,4.99,0.0
3489,002735,王子新材,10.8,1126.08
3490,301358,湖南裕能,39.85,2818.2900000000013
3491,601969,海南矿业,6.63,25.54
3492,603182,XD嘉华股,10.77,0.0
3493,300707,威唐工业,13.25,1006.5400000000001
3494,002481,双塔食品,4.14,0.0
3495,002107,沃华医药,4.14,0.0
3496,002026,山东威达,8.28,121.32
3497,605339,南侨食品,14.9,0.0
3498,605388,均瑶健康,5.78,127.47
3499,000655,金岭矿业,5.78,167.46
3500,830879,基康仪器,8.25,0.0
3501,300989,蕾奥规划,12.36,0.0
3502,603871,嘉友国际,25.54,6478.240000000001
3503,600761,安徽合力,22.23,10756.73
3504,300528,幸福蓝海,6.58,443.52
3505,688651,盛邦安全,30.42,96.65
3506,301213,观想科技,27.11,0.0
3507,300527,中船应急,6.57,302.64
3508,300905,宝丽迪,31.1,39.5
3509,300080,易成新能,3.27,479.15999999999997
3510,002833,弘亚数控,19.6,5891.689999999999
3511,839167,同享科技,16.33,332.35
3512,300076,GQY视讯,3.26,0.0
3513,002561,徐家汇,7.33,45.86
3514,002549,凯美特气,5.7,0.0
3515,000697,炼石航空,6.51,0.0
3516,688579,山大地纬,8.12,3106.119999999999
3517,688277,天智航-U,8.12,46.58
3518,301126,达嘉维康,8.93,0.0
3519,300226,上海钢联,17.86,2829.7799999999997
3520,600435,北方导航,9.73,9950.330000000004
3521,002304,洋河股份,89.96,18379.800000000007
3522,603992,松霖科技,17.82,20.110000000000003
3523,601518,吉林高速,2.43,0.0
3524,601368,绿城水务,4.05,0.0
3525,601177,杭齿前进,7.29,0.0
3526,688370,丛麟科技,16.18,0.0
3527,301063,海锅股份,14.55,67.21000000000001
3528,301160,翔楼新材,40.4,155.17
3529,838670,恒进感应,7.26,641.0899999999999
3530,603166,福达股份,4.84,789.0
3531,300160,秀强股份,4.84,1.85
3532,002573,清新环境,4.03,672.05
3533,000977,浪潮信息,36.27,20596.12999999999
3534,000565,渝三峡Ａ,4.03,0.0
3535,001358,兴欣新材,21.76,0.0
3536,600613,神奇制药,5.64,0.0
3537,600467,好当家,1.61,0.0
3538,002796,世嘉科技,8.05,0.0
3539,300351,永贵电器,16.06,771.7
3540,300051,琏升科技,8.03,479.05999999999995
3541,600156,华升股份,3.21,220.33
3542,002108,沧州明珠,3.21,0.0
3543,000921,海信家电,37.68,17165.540000000015
3544,832171,志晟信息,5.61,0.0
3545,603809,豪能股份,8.01,2.1
3546,002292,奥飞娱乐,6.4,5738.33
3547,000777,中核科技,15.98,2142.0499999999997
3548,601528,瑞丰银行,4.79,3232.6
3549,603004,鼎龙科技,18.35,36.15
3550,603819,神力股份,11.16,231.78000000000003
3551,600185,格力地产,4.78,1250.52
3552,600837,海通证券,8.76,65590.95000000001
3553,000650,仁和药业,6.37,8175.369999999999
3554,603048,浙江黎明,14.32,41.67
3555,688095,福昕软件,50.11,889.4000000000001
3556,600983,惠而浦,7.95,269.14
3557,603639,海利尔,12.69,0.0
3558,300740,水羊股份,15.86,3931.8300000000004
3559,002443,金洲管道,5.55,1971.4299999999998
3560,600757,长江传媒,8.72,5505.860000000001
3561,601099,太平洋,3.17,37521.98
3562,601117,中国化学,7.92,16970.95
3563,600032,浙江新能,7.92,0.0
3564,603987,康德莱,6.33,2193.11
3565,600576,祥源文旅,4.74,1087.1200000000001
3566,002785,万里石,25.25,0.0
3567,603037,凯众股份,17.35,36.7
3568,603918,金桥信息,11.04,628.06
3569,600180,瑞茂通,3.94,0.0
3570,688358,祥生医疗,26.76,68.34
3571,002962,五方光电,15.74,0.0
3572,301169,零点有数,27.54,484.93
3573,837006,晟楠科技,11.8,189.39
3574,601956,东贝集团,4.72,577.63
3575,301396,宏景科技,18.81,0.0
3576,300553,集智股份,23.49,0.0
3577,603800,道森股份,21.13,16.779999999999998
3578,603311,金海高科,8.58,0.0
3579,300501,海顺新材,10.92,65.55
3580,300238,冠昊生物,9.36,0.0
3581,002168,惠程科技,2.34,0.0
3582,300998,宁波方正,23.37,819.51
3583,002166,莱茵生物,7.0,0.0
3584,000951,中国重汽,14.77,14268.479999999996
3585,001260,坤泰股份,13.99,0.0
3586,301408,华人健康,10.88,0.0
3587,002040,南 京 港,5.44,123.87
3588,872895,花溪科技,6.99,0.0
3589,002031,巨轮智能,2.33,0.0
3590,600575,淮河能源,3.88,788.36
3591,600278,东方创业,5.43,279.4
3592,600624,复旦复华,3.1,0.0
3593,600567,山鹰国际,1.55,2699.1800000000003
3594,002566,益盛药业,6.2,0.0
3595,603888,新华网,21.69,0.0
3596,000899,赣能股份,10.06,0.0
3597,301185,鸥玛软件,14.7,469.59000000000003
3598,002888,惠威科技,13.15,0.0
3599,603698,航天工程,12.36,0.0
3600,000698,沈阳化工,3.09,0.0
3601,000668,荣丰控股,6.18,0.0
3602,600249,两面针,3.86,0.0
3603,002725,跃岭股份,8.49,0.0
3604,603161,科华控股,15.41,32.78
3605,601330,绿色动力,6.16,185.94
3606,600502,安徽建工,4.62,10355.690000000006
3607,600322,津投城开,1.54,0.0
3608,300208,*ST中程,1.54,168.03
3609,002171,楚江新材,6.93,1860.9199999999996
3610,603373,安邦护卫,29.24,0.05
3611,600580,卧龙电驱,13.08,4322.180000000001
3612,600629,华建集团,4.61,297.96
3613,000019,深粮控股,6.14,8.84
3614,301011,华立科技,15.34,268.9
3615,300692,中环环保,4.6,8.620000000000001
3616,300943,春晖智控,10.73,0.0
3617,300611,美力科技,7.66,129.41
3618,603618,杭电股份,4.59,622.9199999999998
3619,002046,国机精工,10.71,460.18
3620,000592,平潭发展,1.53,0.0
3621,001239,永达股份,14.52,0.05
3622,300780,德恩精工,12.99,0.0
3623,601216,君正集团,3.82,8239.77
3624,300448,浩云科技,3.82,0.0
3625,836419,XD万德股,6.87,0.0
3626,603839,安正时尚,4.58,0.0
3627,600100,同方股份,5.34,1948.43
3628,605151,西上海,15.25,0.0
3629,002422,科伦药业,31.94,39767.550000000025
3630,600603,广汇物流,5.32,8186.6799999999985
3631,002298,中电兴发,4.56,0.0
3632,301285,鸿日达,25.07,8.98
3633,301195,北路智控,31.86,126.72000000000001
3634,603019,中科曙光,41.71,10764.260000000006
3635,301500,飞南资源,18.2,1.04
3636,688161,威高骨科,21.97,132.96
3637,002858,力盛体育,10.59,
3638,002971,和远气体,24.94,141.79000000000002
3639,603110,东方材料,12.08,32.58
3640,002039,黔源电力,17.35,920.18
3641,003038,鑫铂股份,15.84,568.3000000000001
3642,301085,亚康股份,44.5,0.0
3643,603063,禾望电气,18.09,10196.909999999996
3644,688133,泰坦科技,24.86,0.0
3645,834014,特瑞斯,6.77,0.0
3646,300315,掌趣科技,4.51,18383.530000000002
3647,300991,创益通,16.53,0.0
3648,002261,拓维信息,12.02,1271.19
3649,300681,英搏尔,14.27,0.0
3650,300463,迈克生物,12.01,0.0
3651,832023,田野股份,2.25,0.0
3652,002567,唐人神,6.0,30244.099999999995
3653,002302,西部建设,5.25,0.0
3654,000570,苏常柴Ａ,4.5,0.0
3655,871396,常辅股份,9.74,0.0
3656,600721,百花医药,5.24,0.0
3657,001360,南矿集团,12.72,0.0
3658,603359,东珠生态,3.74,0.0
3659,000601,韶能股份,3.74,0.0
3660,300864,南大环境,21.69,0.0
3661,000558,莱茵体育,2.24,640.48
3662,301322,绿通科技,20.15,0.0
3663,000669,ST金鸿,1.49,0.0
3664,601336,新华保险,31.26,2603.98
3665,600160,巨化股份,22.32,17990.420000000002
3666,300394,天孚通信,96.7,10874.279999999992
3667,603159,上海亚虹,10.41,0.0
3668,603042,华脉科技,9.66,182.38
3669,600989,宝丰能源,16.32,38678.70000000002
3670,603719,良品铺子,12.61,1.08
3671,300441,鲍斯股份,5.93,2037.2900000000004
3672,301332,德尔玛,9.62,120.4
3673,002419,天虹股份,4.44,1927.0
3674,600822,上海物贸,8.13,0.0
3675,603177,德创环保,7.39,0.0
3676,603669,灵康药业,5.17,0.0
3677,600053,九鼎投资,13.28,0.0
3678,603378,亚士创能,5.16,0.0
3679,002034,旺能环境,14.0,1034.8599999999997
3680,300605,恒锋信息,8.84,0.0
3681,002630,华西能源,2.21,
3682,603103,横店影视,14.72,2559.4700000000003
3683,600642,申能股份,8.83,11846.819999999998
3684,603213,镇洋发展,8.09,0.0
3685,300197,节能铁汉,1.47,0.0
3686,600817,宇通重工,8.81,704.9200000000001
3687,000898,鞍钢股份,2.2,5123.33
3688,300272,开能健康,5.13,524.8500000000001
3689,001380,华纬科技,19.77,550.95
3690,300766,每日互动,10.25,0.0
3691,600287,江苏舜天,3.66,0.0
3692,600186,莲花控股,3.66,24.13
3693,002317,众生药业,12.44,7810.680000000002
3694,603033,三维股份,12.42,2.58
3695,002603,以岭药业,16.79,3136.7800000000007
3696,002082,万邦德,4.38,0.0
3697,605198,安德利,28.44,0.5
3698,300397,天和防务,9.48,0.0
3699,600986,浙文互联,4.37,1675.85
3700,002015,协鑫能科,8.74,37.64
3701,600838,上海九百,5.82,283.77
3702,600469,风神股份,5.82,275.51
3703,301286,侨源股份,29.8,0.0
3704,002779,中坚科技,31.98,0.0
3705,600736,苏州高新,4.36,468.99
3706,688152,麒麟信安,42.12,170.95000000000002
3707,300906,日月明,23.96,34.5
3708,688509,正元地信,2.9,451.59
3709,002622,皓宸医疗,1.45,0.0
3710,000404,长虹华意,5.78,4281.330000000001
3711,688365,光云科技,6.5,68.32
3712,688251,井松智能,18.05,34.519999999999996
3713,600222,太龙药业,4.33,867.78
3714,603082,北自科技,31.74,0.32
3715,600318,新力金融,6.49,321.18
3716,301353,普莱得,24.51,0.0
3717,300958,建工修复,10.81,143.92
3718,600676,交运股份,2.88,0.0
3719,300565,科信技术,10.08,0.0
3720,688211,中科微至,26.58,0.0
3721,300015,爱尔眼科,11.49,
3722,603559,*ST通脉,3.59,0.0
3723,002931,锋龙股份,10.77,0.0
3724,002991,甘源食品,67.49,1342.64
3725,600126,杭钢股份,4.3,1611.25
3726,000069,华侨城Ａ,2.15,23208.690000000002
3727,002897,意华股份,42.28,536.99
3728,688185,康希诺,46.5,80.44999999999999
3729,000959,首钢股份,2.86,1794.29
3730,600851,海欣股份,5.0,0.0
3731,603527,众源新材,7.14,0.0
3732,000778,新兴铸管,3.57,13412.960000000001
3733,300957,贝泰妮,50.69,872.79
3734,002669,康达新材,8.56,0.0
3735,688013,天臣医疗,14.94,88.05
3736,600975,新五丰,8.53,19387.23
3737,301003,江苏博云,22.02,29.29
3738,002336,*ST人乐,2.84,0.0
3739,688163,赛伦生物,12.06,2.42
3740,605056,咸亨国际,11.35,0.0
3741,002532,天山铝业,7.8,14858.609999999999
3742,688109,品茗科技,26.9,18.0
3743,603517,绝味食品,16.96,2798.85
3744,300850,新强联,16.94,234.04
3745,837663,明阳科技,9.88,140.21
3746,600816,建元信托,2.82,12.96
3747,002182,宝武镁业,12.69,7056.619999999998
3748,603215,比依股份,13.39,3.0
3749,688186,广大特材,10.57,12.66
3750,300625,三雄极光,10.57,256.17
3751,301046,能辉科技,20.43,32.73
3752,688576,西山科技,59.16,180.89000000000001
3753,300365,恒华科技,4.93,49.78
3754,000895,双汇发展,25.34,7560.089999999999
3755,603737,三棵树,42.23,3479.3300000000004
3756,300652,雷迪克,20.4,982.49
3757,600808,马钢股份,2.11,16431.510000000002
3758,300286,安科瑞,23.2,3142.1
3759,603985,恒润股份,13.35,95.13
3760,600955,维远股份,15.44,2.44
3761,300551,古鳌科技,6.31,1607.3600000000001
3762,833943,优机股份,7.01,0.0
3763,600995,南网储能,10.51,0.0
3764,300942,易瑞生物,6.3,0.0
3765,603790,XD雅运股,9.79,4.1
3766,603817,海峡环保,4.89,191.94
3767,600740,山西焦化,4.19,2258.17
3768,300255,常山药业,9.77,0.0
3769,601069,西部黄金,11.85,1868.68
3770,000026,飞亚达,9.06,106.58
3771,002877,智能自控,7.66,0.0
3772,300097,智云股份,5.57,0.0
3773,601065,XD江盐集,9.05,0.0
3774,603320,迪贝电气,14.61,74.16
3775,601169,北京银行,5.56,50217.99000000001
3776,002160,常铝股份,2.78,334.91999999999996
3777,000501,武商集团,6.95,1179.78
3778,831689,克莱特,11.11,0.0
3779,301133,金钟股份,20.82,88.42
3780,002582,好想你,5.55,633.8099999999998
3781,300682,朗新集团,9.71,778.3199999999999
3782,603060,国检集团,6.24,94.12
3783,603713,密尔克卫,60.98,1204.83
3784,600611,大众交通,2.77,10.24
3785,002067,景兴纸业,2.77,324.63
3786,603950,长源东谷,13.15,468.01000000000005
3787,601872,招商轮船,8.3,58544.45000000004
3788,301193,家联科技,17.29,71.72
3789,603566,普莱柯,14.52,692.91
3790,603052,可川科技,29.72,
3791,002922,伊戈尔,24.19,324.28000000000003
3792,831304,迪尔化工,6.22,0.0
3793,830896,旺成科技,6.91,30.0
3794,603848,好太太,13.12,1088.68
3795,600083,*ST博信,2.07,0.0
3796,002231,奥维通信,4.14,24.88
3797,002209,达 意 隆,7.59,0.0
3798,000825,太钢不锈,3.45,8951.24
3799,603130,云中马,17.92,0.04
3800,000544,中原环保,8.27,5.58
3801,833873,中设咨询,2.75,0.0
3802,688329,艾隆科技,15.12,342.86
3803,300499,高澜股份,11.68,0.0
3804,301333,诺思格,39.16,1198.78
3805,301277,新天地,13.74,0.0
3806,600622,光大嘉宝,2.06,0.0
3807,002539,云图控股,7.54,0.0
3808,300826,测绘股份,10.95,5.04
3809,002356,赫美集团,3.42,0.0
3810,603681,永冠新材,12.99,1107.7700000000002
3811,600789,鲁抗医药,7.51,0.0
3812,688101,三达膜,11.6,60.56
3813,688081,兴图新科,8.87,42.3
3814,873703,广厦环能,15.69,0.0
3815,600903,贵州燃气,6.82,147.51
3816,603051,鹿山新材,23.85,3.6
3817,601919,中远海控,14.99,42640.15
3818,600821,金开新能,5.45,0.0
3819,688171,纬德信息,14.96,0.56
3820,300453,三鑫医疗,6.8,216.05
3821,300584,海辰药业,15.62,0.0
3822,601890,XD亚星锚,7.47,3685.3500000000004
3823,002763,汇洁股份,6.79,632.0300000000001
3824,300154,瑞凌股份,5.43,0.0
3825,688183,生益电子,21.04,232.0
3826,605066,天正电气,5.42,43.76
3827,601398,工商银行,5.42,300991.9200000003
3828,300094,国联水产,2.71,0.0
3829,688244,DR永信至,29.79,656.48
3830,603444,吉比特,184.82,71.02000000000002
3831,833781,瑞奇智造,4.06,0.0
3832,600730,中国高科,4.06,0.0
3833,600533,栖霞建设,2.03,904.5899999999999
3834,300838,浙江力诺,10.15,160.16
3835,688733,壹石通,16.9,0.0
3836,002453,华软科技,4.73,550.0
3837,300314,戴维医疗,10.81,776.98
3838,600619,海立股份,5.4,0.0
3839,600410,华胜天成,4.05,0.0
3840,002210,飞马国际,1.35,0.0
